1613162446231.000000,75.17,76.265,74.7481,0.42189
1613162446369.000000,75.3497,74.8141,74.802,0.547696
1613162446526.000000,75.1111,74.9896,74.9056,0.205531
1613162446661.000000,74.9681,75.2598,75.0679,-0.099804
1613162446819.000000,75.0179,75.4983,75.2743,-0.256426
1613162447021.000000,74.7063,75.4654,75.4204,-0.714133
1613162447155.000000,74.5271,74.0221,74.9528,-0.425702
1613162447300.000000,74.3685,71.3796,73.6678,0.700701
1613162447387.000000,74.2076,74.5913,73.9383,0.26929
1613162447475.000000,74.3118,73.1362,73.6418,0.670014
1613162447567.000000,74.1739,73.937,73.6926,0.481273
1613162447677.000000,74.19,73.3492,73.5335,0.656458
1613162447850.000000,74.3467,74.0268,73.6262,0.720541
1613162447993.000000,74.2105,73.4825,73.5258,0.684685
1613162448093.000000,74.3006,74.1646,73.7071,0.593453
1613162448188.000000,74.3521,74.1638,73.8347,0.517447
1613162448244.000000,74.4356,74.1061,73.9102,0.525432
1613162448318.000000,74.3953,73.6861,73.8297,0.56558
1613162448387.000000,74.3628,74.3931,73.9909,0.371867
1613162448456.000000,74.4505,74.0136,73.9912,0.459317
1613162448531.000000,74.5264,76.7698,74.8349,-0.308506
1613162448631.000000,74.7059,73.4777,74.4368,0.26909
1613162448747.000000,74.6365,74.6296,74.5079,0.128558
1613162448855.000000,74.6912,75.2849,74.7769,-0.0857392
1613162448967.000000,74.6858,75.9135,75.1865,-0.500695
1613162449041.000000,74.5989,74.8357,75.1046,-0.505734
1613162449151.000000,74.8345,73.7343,74.69,0.144516
1613162449331.000000,74.9583,75.7891,75.1096,-0.151257
1613162449468.000000,74.9498,75.6147,75.3389,-0.389135
1613162449611.000000,74.9065,72.6634,74.4175,0.488959
1613162449668.000000,75.0127,74.6664,74.4937,0.518994
1613162449779.000000,74.9844,74.6456,74.535,0.44937
1613162449859.000000,74.8685,75.0359,74.6934,0.175148
1613162449939.000000,74.7669,74.2952,74.5675,0.19935
1613162450036.000000,74.8877,74.8569,74.6567,0.230999
1613162450103.000000,74.8997,75.2168,74.8331,0.0666259
1613162450231.000000,74.9061,73.7773,74.4968,0.409264
1613162450418.000000,74.9209,72.7682,73.8534,1.06747
1613162450532.000000,75.1182,74.0869,73.8864,1.23176
1613162450591.000000,75.0486,73.4486,73.7187,1.32993
1613162450649.000000,75.0076,76.0859,74.4401,0.567468
1613162450702.000000,74.2718,73.2851,74.0796,0.192156
1613162450778.000000,74.3165,75.2625,74.4224,-0.105893
1613162450843.000000,74.3108,75.0607,74.6104,-0.299622
1613162450898.000000,74.251,74.2155,74.4907,-0.239733
1613162450959.000000,74.2349,74.0977,74.3686,-0.133658
1613162451089.000000,74.2806,74.0721,74.2581,0.0225341
1613162451186.000000,74.1128,73.3962,73.9603,0.152527
1613162451326.000000,74.273,74.4347,74.0822,0.19082
1613162451404.000000,74.1451,74.0899,74.0692,0.0759181
1613162451487.000000,74.1744,74.4984,74.1942,-0.0198213
1613162451574.000000,73.9925,73.5251,73.9654,0.0270721
1613162451713.000000,73.7962,73.7716,73.8676,-0.0713637
1613162451852.000000,73.7559,74.6809,74.1226,-0.366746
1613162451995.000000,73.733,72.7026,73.5958,0.137238
1613162452131.000000,73.68,74.4742,73.8673,-0.187333
1613162452311.000000,73.8384,73.3368,73.6361,0.202339
1613162452413.000000,74.1241,75.2107,74.1726,-0.0485251
1613162452514.000000,74.1607,73.7711,74.0364,0.124256
1613162452664.000000,74.2024,73.5516,73.8583,0.344095
1613162452757.000000,74.0921,74.163,73.9495,0.142636
1613162452850.000000,74.1165,75.1374,74.3352,-0.218718
1613162452944.000000,74.251,74.2252,74.3095,-0.0584673
1613162453012.000000,74.4251,73.5475,74.0746,0.35049
1613162453087.000000,74.618,74.954,74.3478,0.270245
1613162453167.000000,74.6375,75.9711,74.8618,-0.224336
1613162453240.000000,74.6546,73.623,74.5027,0.151891
1613162453359.000000,74.4869,74.0329,74.3689,0.117972
1613162453424.000000,74.5125,75.4139,74.7026,-0.190137
1613162453506.000000,74.6446,76.2778,75.2182,-0.573606
1613162453595.000000,74.6158,73.8873,74.8364,-0.220617
1613162453698.000000,74.4969,75.5558,75.095,-0.598136
1613162453764.000000,74.5245,74.6211,74.9686,-0.444098
1613162453860.000000,74.5523,75.5572,75.185,-0.632682
1613162453941.000000,74.5603,74.1382,74.8795,-0.31921
1613162454051.000000,74.5584,74.8647,74.8952,-0.336776
1613162454157.000000,74.524,74.6087,74.8182,-0.29417
1613162454268.000000,74.4256,74.3378,74.6684,-0.242781
1613162454351.000000,74.3462,74.3237,74.5561,-0.209931
1613162454426.000000,74.4122,73.7301,74.2858,0.126431
1613162454497.000000,74.4329,74.2714,74.2686,0.164307
1613162454572.000000,74.5899,74.4475,74.3117,0.278167
1613162454653.000000,74.5975,75.2845,74.6075,-0.00998017
1613162454723.000000,74.5987,74.9466,74.7147,-0.116011
1613162454849.000000,74.617,74.3645,74.6072,0.0098387
1613162454902.000000,74.4717,74.3017,74.5103,-0.0385724
1613162454989.000000,74.3738,73.218,74.0928,0.280972
1613162455074.000000,74.158,75.1261,74.4016,-0.243565
1613162455144.000000,74.1978,76.4462,75.0431,-0.845252
1613162455211.000000,74.2005,74.9706,75.0375,-0.837034
1613162455259.000000,74.1558,70.8912,73.7842,0.37161
1613162455333.000000,74.2901,74.5069,73.9793,0.310791
1613162455393.000000,74.2395,75.3958,74.3974,-0.157884
1613162455474.000000,74.4258,77.6711,75.4141,-0.988273
1613162455546.000000,74.4441,74.7155,75.2327,-0.788575
1613162455626.000000,74.4102,74.4841,75.0268,-0.616583
1613162455729.000000,74.0401,74.6602,74.9317,-0.891561
1613162455816.000000,73.6133,73.2464,74.3928,-0.779457
1613162455920.000000,73.6565,73.9845,74.2391,-0.582588
1613162456028.000000,73.3353,73.5545,73.9802,-0.644885
1613162456115.000000,73.6736,72.1601,73.3368,0.336755
1613162456212.000000,73.8389,74.0957,73.523,0.315908
1613162456303.000000,73.8172,73.9204,73.6057,0.211459
1613162456393.000000,73.9222,73.526,73.5379,0.384326
1613162456461.000000,74.0093,73.5838,73.5207,0.488593
1613162456563.000000,74.2723,74.3067,73.7326,0.539741
1613162456652.000000,74.3179,74.4388,73.9372,0.380661
1613162456749.000000,74.388,74.1695,73.9979,0.39013
1613162456874.000000,74.2398,75.0992,74.3597,-0.119894
1613162456941.000000,74.0716,74.8733,74.5349,-0.463257
1613162457009.000000,73.9095,74.9248,74.6725,-0.763036
1613162457123.000000,73.9195,73.4851,74.3093,-0.389755
1613162457253.000000,73.8877,74.9841,74.5447,-0.656998
1613162457387.000000,74.004,72.5656,73.8661,0.137904
1613162457475.000000,73.8226,74.3731,74.0171,-0.194486
1613162457551.000000,73.7176,74.5822,74.1916,-0.47396
1613162457621.000000,73.9322,76.2047,74.8323,-0.900124
1613162457692.000000,73.8211,71.9233,73.9348,-0.113691
1613162457833.000000,73.7442,74.5984,74.1324,-0.388236
1613162457953.000000,73.7793,73.9407,74.0609,-0.281638
1613162458120.000000,73.4678,71.2662,73.0282,0.439608
1613162458243.000000,73.8526,72.1842,72.6446,1.20798
1613162458348.000000,73.7002,73.6415,72.9086,0.791564
1613162458461.000000,73.6548,74.7783,73.4864,0.168427
1613162458595.000000,74.1507,74.0797,73.6606,0.490052
1613162458697.000000,74.2671,76.0637,74.4676,-0.200498
1613162458791.000000,74.2051,75.3915,74.8024,-0.597316
1613162458882.000000,74.2884,74.4112,74.7134,-0.425009
1613162459011.000000,74.2784,74.776,74.7803,-0.501915
1613162459135.000000,74.3287,75.0464,74.9148,-0.586119
1613162459225.000000,74.1683,73.7915,74.5762,-0.407931
1613162459342.000000,74.3099,75.2827,74.8368,-0.526941
1613162459495.000000,74.4322,75.1143,74.9808,-0.548634
1613162459597.000000,74.2615,73.6659,74.5655,-0.304047
1613162459701.000000,74.3638,74.5815,74.5824,-0.21857
1613162459814.000000,74.4563,74.0345,74.4098,0.0465466
1613162459905.000000,74.5274,73.9468,74.2581,0.269331
1613162460002.000000,74.7088,73.268,73.9274,0.781407
1613162460128.000000,74.8714,75.0981,74.2941,0.577342
1613162460213.000000,74.7564,75.0774,74.5505,0.205937
1613162460335.000000,74.7645,76.2241,75.1261,-0.361612
1613162460443.000000,74.6744,74.268,74.8813,-0.206898
1613162460540.000000,74.5755,74.243,74.693,-0.117531
1613162460631.000000,74.5686,72.9551,74.1356,0.432989
1613162460764.000000,74.5813,75.1643,74.4645,0.116783
1613162460862.000000,74.5384,76.423,75.1237,-0.585265
1613162461035.000000,74.47,73.9932,74.7795,-0.30947
1613162461137.000000,74.6387,74.404,74.6616,-0.0228703
1613162461229.000000,74.6658,73.9947,74.442,0.223825
1613162461345.000000,74.8084,74.0215,74.2929,0.515467
1613162461442.000000,74.7027,73.6387,74.0626,0.640111
1613162461543.000000,74.7576,76.1656,74.7347,0.0228791
1613162461643.000000,74.8626,76.6576,75.3799,-0.517303
1613162461802.000000,74.8003,73.9293,74.9386,-0.138306
1613162461889.000000,74.9244,74.3439,74.7498,0.174625
1613162461979.000000,75.0464,75.376,74.9587,0.0876616
1613162462055.000000,74.9524,76.0327,75.3137,-0.361252
1613162462141.000000,74.8704,73.567,74.7812,0.0892338
1613162462239.000000,74.8072,75.8142,75.1159,-0.308714
1613162462302.000000,74.9749,74.3682,74.8932,0.0816676
1613162462347.000000,75.002,75.8732,75.1939,-0.191896
1613162462389.000000,75.0774,74.3648,74.9566,0.120802
1613162462468.000000,75.3045,75.9682,75.2702,0.0342712
1613162462598.000000,75.2549,77.3059,75.9588,-0.703919
1613162462706.000000,75.3472,75.5344,75.8803,-0.533123
1613162462826.000000,75.2645,75.3439,75.7539,-0.489398
1613162462900.000000,75.1148,76.1772,75.9202,-0.805421
1613162462958.000000,75.2498,75.187,75.7125,-0.462658
1613162463013.000000,75.0606,73.1538,74.938,0.122587
1613162463068.000000,75.1158,75.7219,75.1726,-0.0568436
1613162463127.000000,75.2601,75.5324,75.2839,-0.0237772
1613162463183.000000,75.2825,75.0245,75.211,0.071531
1613162463242.000000,75.4048,74.9415,75.1331,0.271704
1613162463335.000000,75.4407,75.7376,75.3228,0.117905
1613162463444.000000,75.5413,75.1982,75.2944,0.246863
1613162463570.000000,75.7044,74.5739,75.0576,0.646752
1613162463663.000000,75.5945,76.6253,75.5843,0.0101947
1613162463766.000000,75.7251,75.269,75.5019,0.223212
1613162463873.000000,75.689,74.2741,75.0991,0.58994
1613162463971.000000,75.6685,76.159,75.4525,0.215987
1613162464047.000000,75.659,75.979,75.6364,0.022636
1613162464122.000000,75.5723,74.514,75.2905,0.281752
1613162464211.000000,75.6397,76.9409,75.8278,-0.188076
1613162464326.000000,75.5923,76.1159,75.9595,-0.36718
1613162464435.000000,75.4629,75.2332,75.7523,-0.289385
1613162464562.000000,75.5423,74.5972,75.3767,0.165573
1613162464643.000000,75.3877,74.2739,75.0044,0.383269
1613162464731.000000,75.4678,75.6319,75.1912,0.276552
1613162464808.000000,75.5569,74.4027,74.9272,0.629733
1613162464884.000000,75.7149,75.7695,75.1769,0.537993
1613162465006.000000,75.626,76.4313,75.58,0.0460089
1613162465106.000000,75.5513,75.94,75.7118,-0.160546
1613162465213.000000,75.6458,77.1885,76.227,-0.581193
1613162465295.000000,75.7046,76.1533,76.2396,-0.534979
1613162465367.000000,75.7476,75.5101,76.0366,-0.288996
1613162465524.000000,75.785,75.8893,76.0318,-0.246835
1613162465609.000000,75.9393,76.5701,76.2344,-0.295055
1613162465687.000000,75.6639,76.9198,76.4859,-0.821963
1613162465767.000000,75.5992,77.2742,76.7768,-1.17765
1613162465877.000000,75.6426,76.5811,76.7758,-1.13316
1613162466032.000000,75.5486,75.8865,76.5423,-0.99369
1613162466116.000000,75.8208,73.9215,75.6829,0.137948
1613162466204.000000,75.7081,77.2316,76.1819,-0.473839
1613162466290.000000,75.459,76.2555,76.2153,-0.756296
1613162466389.000000,75.5213,75.5678,76.0147,-0.493389
1613162466508.000000,75.3328,73.8451,75.2865,0.0462675
1613162466634.000000,75.4109,75.3693,75.2675,0.143387
1613162466740.000000,75.2847,76.9079,75.7902,-0.505469
1613162466879.000000,75.2605,75.1109,75.5456,-0.285149
1613162466982.000000,74.9065,74.505,75.1703,-0.263773
1613162467090.000000,75.0357,75.9001,75.3807,-0.345029
1613162467221.000000,74.9004,75.9227,75.5407,-0.64026
1613162467357.000000,74.9961,77.2326,76.1219,-1.12581
1613162467491.000000,75.2193,75.9662,76.0943,-0.875036
1613162467683.000000,75.2237,75.5568,75.9232,-0.699541
1613162467871.000000,75.3143,77.791,76.6558,-1.34147
1613162468042.000000,75.3892,73.8146,75.6331,-0.243881
1613162468176.000000,75.3248,74.0015,75.0134,0.311375
1613162468294.000000,75.2207,74.3392,74.725,0.495724
1613162468353.000000,75.1502,73.9807,74.4495,0.700661
1613162468547.000000,75.0818,75.138,74.5724,0.509394
1613162468654.000000,75.2046,74.9647,74.6552,0.549445
1613162468741.000000,75.3165,75.2067,74.8009,0.515625
1613162468853.000000,75.3333,75.9469,75.1422,0.191096
1613162468988.000000,75.2181,74.8448,75.0228,0.195277
1613162469167.000000,75.4183,74.9827,74.9765,0.441803
1613162469315.000000,75.3692,77.0154,75.6855,-0.316349
1613162469407.000000,75.2437,75.5837,75.6689,-0.425229
1613162469510.000000,75.3682,75.0587,75.483,-0.11483
1613162469562.000000,75.2703,75.3636,75.4496,-0.17928
1613162469623.000000,75.3418,73.4445,74.837,0.504838
1613162469710.000000,75.2417,73.8334,74.5101,0.731602
1613162469781.000000,75.3401,76.1445,74.9892,0.350898
1613162469854.000000,75.4351,75.9721,75.2834,0.151696
1613162469964.000000,75.3912,74.9615,75.1854,0.205826
1613162470019.000000,75.4781,76.5076,75.593,-0.114938
1613162470099.000000,75.3191,73.195,74.8619,0.457187
1613162470187.000000,75.1812,74.267,74.6582,0.522971
1613162470258.000000,75.294,75.5316,74.9117,0.382343
1613162470378.000000,75.3973,76.6101,75.4525,-0.0551968
1613162470464.000000,75.4974,73.6095,74.8664,0.630998
1613162470558.000000,75.2803,76.1341,75.2679,0.0124364
1613162470628.000000,75.3934,73.5309,74.7164,0.676959
1613162470700.000000,75.5054,74.7829,74.722,0.783422
1613162470867.000000,75.4788,73.6853,74.3281,1.15065
1613162470997.000000,75.5911,76.8661,75.1819,0.409223
1613162471125.000000,75.6634,77.361,75.9816,-0.318243
1613162471305.000000,75.8597,77.032,76.4805,-0.620841
1613162471429.000000,75.6346,75.6832,76.2811,-0.646487
1613162471536.000000,75.5042,73.4279,75.3357,0.168521
1613162471654.000000,75.542,76.5855,75.7777,-0.235684
1613162471746.000000,75.608,75.6233,75.7513,-0.143296
1613162471834.000000,75.4617,75.436,75.6698,-0.208061
1613162471936.000000,75.618,74.6054,75.3409,0.277076
1613162472164.000000,75.5765,75.0966,75.2546,0.321872
1613162472321.000000,75.5098,75.5491,75.3605,0.149295
1613162472391.000000,75.4771,74.8291,75.1803,0.296787
1613162472504.000000,75.4556,74.7336,75.0224,0.433215
1613162472586.000000,75.4822,76.2457,75.412,0.0701614
1613162472788.000000,75.3465,75.5075,75.4573,-0.110772
1613162472969.000000,75.2732,74.6551,75.169,0.104223
1613162473099.000000,75.2427,75.9182,75.4294,-0.186654
1613162473219.000000,75.3328,74.7757,75.2047,0.128107
1613162473319.000000,75.2537,74.581,74.9865,0.267225
1613162473467.000000,75.1797,74.3045,74.7261,0.453568
1613162473644.000000,75.3082,75.8041,75.0711,0.237129
1613162473740.000000,75.2688,74.1999,74.7655,0.503265
1613162473884.000000,75.3702,73.8545,74.4196,0.950617
1613162474042.000000,75.6604,75.0167,74.5797,1.08073
1613162474195.000000,75.4441,75.5853,74.9081,0.535982
1613162474356.000000,75.4915,76.1194,75.3432,0.148301
1613162474463.000000,75.4651,75.1849,75.3075,0.157623
1613162474564.000000,75.5218,74.8541,75.1703,0.351452
1613162474670.000000,75.5633,75.7092,75.3577,0.205555
1613162474825.000000,75.5667,75.7253,75.5088,0.0579295
1613162474931.000000,75.5425,75.4524,75.5124,0.0300845
1613162475031.000000,75.6016,76.8947,75.9906,-0.389025
1613162475138.000000,75.6512,77.5844,76.5605,-0.909291
1613162475252.000000,75.5364,75.6233,76.3228,-0.786431
1613162475366.000000,75.5931,76.0228,76.2772,-0.684063
1613162475466.000000,75.7256,75.129,75.9399,-0.214267
1613162475560.000000,75.6692,76.1296,76.0231,-0.353938
1613162475665.000000,75.4834,77.305,76.4697,-0.986297
1613162475728.000000,75.4444,73.8604,75.6736,-0.229184
1613162475804.000000,75.4288,74.5446,75.3258,0.102973
1613162475882.000000,75.2601,75.0212,75.2237,0.0363598
1613162475995.000000,75.2637,74.8026,75.0731,0.190576
1613162476116.000000,75.3411,73.8367,74.6379,0.703177
1613162476210.000000,75.4048,75.3942,74.8498,0.555006
1613162476323.000000,75.4756,75.6291,75.0816,0.394045
1613162476453.000000,75.4908,73.1303,74.3931,1.09774
1613162476574.000000,75.6324,74.8933,74.5095,1.12286
1613162476775.000000,75.6853,75.8998,74.9675,0.717769
1613162476959.000000,75.7061,76.266,75.4674,0.238742
1613162477087.000000,75.6353,76.1637,75.7563,-0.12102
1613162477183.000000,75.5982,76.5092,76.0548,-0.456633
1613162477311.000000,75.3699,76.6211,76.3135,-0.943595
1613162477401.000000,75.4405,75.4894,76.0898,-0.649336
1613162477473.000000,75.4769,75.1067,75.8061,-0.329243
1613162477593.000000,75.4034,76.297,76.0022,-0.598781
1613162477733.000000,75.4397,76.2101,76.1225,-0.682753
1613162477857.000000,75.637,75.8518,76.0766,-0.439555
1613162477966.000000,75.6922,75.5624,75.9374,-0.245192
1613162478094.000000,75.7127,77.0003,76.3302,-0.617542
1613162478185.000000,75.5718,76.0647,76.2786,-0.706765
1613162478309.000000,74.8167,76.0662,76.2502,-1.43347
1613162478399.000000,74.9505,72.6629,75.0941,-0.143601
1613162478500.000000,74.823,75.5571,75.2189,-0.395872
1613162478704.000000,75.0477,75.9266,75.4401,-0.39241
1613162478846.000000,75.2549,74.8404,75.2168,0.0381354
1613162478982.000000,75.3018,77.1564,75.8967,-0.594875
1613162479097.000000,75.3841,74.4324,75.408,-0.0238759
1613162479199.000000,75.1839,75.6177,75.4749,-0.290958
1613162479321.000000,74.9314,75.8855,75.6135,-0.682115
1613162479463.000000,74.8838,74.8019,75.3399,-0.456141
1613162479640.000000,73.9905,74.4781,75.0118,-1.0213
1613162479734.000000,73.8902,73.5999,74.5018,-0.611592
1613162479830.000000,74.139,73.2684,74.0434,0.095559
1613162479927.000000,74.1861,73.3972,73.7668,0.419349
1613162480050.000000,74.2039,74.7667,74.0096,0.19434
1613162480164.000000,74.4236,75.151,74.3279,0.0957121
1613162480291.000000,74.503,76.0395,74.864,-0.361038
1613162480436.000000,74.4627,74.4126,74.6983,-0.23565
1613162480603.000000,74.5169,74.2477,74.513,0.00389203
1613162480718.000000,74.5701,74.4277,74.4588,0.111322
1613162480825.000000,74.6768,74.8212,74.5593,0.11754
1613162480982.000000,74.6377,75.2795,74.79,-0.152277
1613162481097.000000,74.7222,74.8452,74.8066,-0.0843964
1613162481216.000000,74.4888,75.1084,74.9087,-0.419879
1613162481352.000000,74.5513,73.7819,74.5232,0.0280814
1613162481478.000000,74.6829,72.7476,73.8901,0.792781
1613162481619.000000,74.5979,75.0931,74.2489,0.348961
1613162481685.000000,74.6468,72.3605,73.6134,1.03336
1613162481751.000000,74.5101,75.4207,74.1511,0.359047
1613162481851.000000,74.8099,73.2515,73.8384,0.97152
1613162481976.000000,74.6053,74.7661,74.096,0.509299
1613162482095.000000,74.5479,73.537,73.8832,0.664657
1613162482207.000000,74.4966,73.9119,73.8589,0.637743
1613162482361.000000,74.2598,74.7665,74.1342,0.125602
1613162482528.000000,74.2745,74.196,74.1397,0.134805
1613162482624.000000,74.1482,73.5585,73.9289,0.219285
1613162482715.000000,74.1336,75.0013,74.2717,-0.138116
1613162482784.000000,74.2305,74.783,74.4353,-0.204846
1613162482860.000000,74.219,73.8919,74.2685,-0.0495433
1613162483030.000000,74.1089,73.6807,74.0648,0.0440902
1613162483142.000000,74.0225,74.1749,74.0891,-0.0665689
1613162483257.000000,73.7884,74.5101,74.2215,-0.433097
1613162483356.000000,73.7161,73.5213,73.9849,-0.268763
1613162483465.000000,73.5247,72.5267,73.4817,0.0430303
1613162483586.000000,73.4114,73.7339,73.5219,-0.110511
1613162483745.000000,73.4722,72.7785,73.2083,0.263877
1613162483863.000000,73.3343,73.5706,73.2835,0.0507743
1613162484016.000000,73.2022,72.6327,72.9956,0.206645
1613162484160.000000,73.1509,73.8971,73.255,-0.104057
1613162484333.000000,73.23,71.9728,72.732,0.498049
1613162484446.000000,72.5411,72.9892,72.7661,-0.225028
1613162484586.000000,72.982,73.0266,72.7958,0.186163
1613162484706.000000,72.9488,73.6536,73.047,-0.0981909
1613162484825.000000,73.0721,73.217,73.0767,-0.00459872
1613162484979.000000,73.1946,72.4183,72.8138,0.380841
1613162485096.000000,73.1031,73.132,72.8873,0.21575
1613162485263.000000,72.7642,72.9438,72.8668,-0.102627
1613162485391.000000,72.4612,72.7812,72.8079,-0.346667
1613162485502.000000,72.3064,71.8287,72.4459,-0.139478
1613162485602.000000,72.0232,72.8231,72.5328,-0.509649
1613162485774.000000,71.8489,72.4963,72.4658,-0.616854
1613162485860.000000,71.9688,71.2622,72.0345,-0.0656949
1613162485970.000000,72.1001,72.1764,72.027,0.0730918
1613162486122.000000,71.5567,70.6096,71.4675,0.0891556
1613162486199.000000,71.4351,72.2693,71.6786,-0.243505
1613162486268.000000,71.3406,70.8706,71.3824,-0.0417985
1613162486322.000000,71.1529,71.5762,71.405,-0.252091
1613162486400.000000,70.7913,70.3694,71.036,-0.244652
1613162486475.000000,70.5064,69.8173,70.6033,-0.0969427
1613162486576.000000,70.0411,70.4383,70.458,-0.416875
1613162486706.000000,69.5953,70.3781,70.3136,-0.718268
1613162486875.000000,68.3523,69.1137,69.7403,-1.38797
1613162487023.000000,67.785,68.8386,69.2576,-1.47258
1613162487175.000000,67.2442,68.1712,68.6795,-1.4353
1613162487302.000000,66.1868,64.5456,67.0138,-0.826957
1613162487483.000000,65.0042,65.8741,66.2224,-1.21821
1613162487566.000000,64.4915,65.9884,65.958,-1.46647
1613162487682.000000,63.3968,64.632,65.2464,-1.84961
1613162487784.000000,62.9742,64.3218,64.6921,-1.71787
1613162487866.000000,61.7132,61.8031,63.5464,-1.83317
1613162487995.000000,60.9361,60.5785,62.187,-1.25095
