1613162444255.000000,82.508,80.8766,1.63144
1613162444394.000000,82.508,80.8882,1.61983
1613162444526.000000,82.508,80.9409,1.56705
1613162444643.000000,82.508,80.9302,1.57781
1613162444730.000000,82.508,80.9763,1.53165
1613162444826.000000,82.508,80.972,1.53604
1613162444926.000000,82.508,81.0155,1.49246
1613162445003.000000,82.508,80.9757,1.53232
1613162445089.000000,82.508,80.9089,1.59913
1613162445147.000000,82.508,81.0003,1.50771
1613162445277.000000,82.508,81.0109,1.49713
1613162445392.000000,82.508,80.9759,1.53205
1613162445453.000000,82.508,81.0099,1.49813
1613162445563.000000,82.508,80.991,1.51697
1613162445666.000000,82.508,80.9885,1.51949
1613162445742.000000,82.508,80.9648,1.54318
1613162445826.000000,82.508,80.8766,1.63144
1613162445981.000000,82.508,80.9888,1.51922
1613162446090.000000,82.508,80.9526,1.55539
1613162446231.000000,82.508,80.9797,1.52825
1613162446369.000000,82.508,81.0564,1.45161
1613162446526.000000,82.508,81.12,1.38804
1613162446661.000000,82.508,81.0268,1.48125
1613162446819.000000,82.508,80.9701,1.53791
1613162447021.000000,82.508,81.0277,1.48026
1613162447155.000000,82.508,80.901,1.60699
1613162447300.000000,82.508,80.9512,1.55681
1613162447387.000000,82.508,80.8603,1.64768
1613162447475.000000,82.508,80.8881,1.6199
1613162447567.000000,82.508,80.8601,1.64793
1613162447677.000000,82.508,80.8596,1.64838
1613162447850.000000,82.508,80.8949,1.6131
1613162447993.000000,82.508,80.9254,1.58262
1613162448093.000000,82.508,80.8781,1.62989
1613162448188.000000,82.508,80.8767,1.63131
1613162448244.000000,82.508,80.9218,1.58617
1613162448318.000000,82.508,78.8532,3.65481
1613162448387.000000,82.508,80.9212,1.58684
1613162448456.000000,82.508,80.8945,1.61353
1613162448531.000000,82.508,80.8726,1.63537
1613162448631.000000,82.508,80.9605,1.54751
1613162448747.000000,82.508,80.9775,1.53054
1613162448855.000000,82.508,80.9459,1.56212
1613162448967.000000,82.508,80.9355,1.57252
1613162449041.000000,82.508,80.9052,1.60282
1613162449151.000000,82.508,80.9709,1.5371
1613162449331.000000,82.508,80.934,1.57405
1613162449468.000000,82.508,80.9786,1.52943
1613162449611.000000,82.508,81.034,1.47398
1613162449668.000000,82.508,80.9829,1.52513
1613162449779.000000,82.508,80.9946,1.51344
1613162449859.000000,82.508,80.9799,1.52812
1613162449939.000000,82.508,80.8692,1.63883
1613162450036.000000,82.508,80.9606,1.54742
1613162450103.000000,82.508,80.9225,1.58548
1613162450231.000000,82.508,80.8531,1.65487
1613162450418.000000,82.508,81.022,1.48601
1613162450532.000000,82.508,81.022,1.48604
1613162450591.000000,82.508,81.0682,1.43978
1613162450649.000000,82.508,81.0612,1.44684
1613162450702.000000,82.508,79.1524,3.35557
1613162450778.000000,82.508,80.8717,1.63625
1613162450843.000000,82.508,80.8579,1.65007
1613162450898.000000,82.508,80.83,1.67801
1613162450959.000000,82.508,80.8169,1.69114
1613162451089.000000,82.508,80.8051,1.70293
1613162451186.000000,82.508,80.9078,1.6002
1613162451326.000000,82.508,80.8015,1.70649
1613162451404.000000,82.508,80.8905,1.61749
1613162451487.000000,82.508,80.8286,1.67944
1613162451574.000000,82.508,80.8707,1.63725
1613162451713.000000,82.508,80.8568,1.6512
1613162451852.000000,82.508,80.8004,1.70763
1613162451995.000000,82.508,80.8129,1.69515
1613162452131.000000,82.508,80.794,1.71403
1613162452311.000000,82.508,80.799,1.70899
1613162452413.000000,82.508,80.835,1.67303
1613162452514.000000,82.508,80.8746,1.63341
1613162452664.000000,82.508,80.8447,1.66331
1613162452757.000000,82.508,80.8934,1.61456
1613162452850.000000,82.508,80.8686,1.63942
1613162452944.000000,82.508,80.8837,1.62426
1613162453012.000000,82.508,80.8852,1.62285
1613162453087.000000,82.508,80.9418,1.56623
1613162453167.000000,82.508,80.9881,1.51988
1613162453240.000000,82.508,80.9869,1.52114
1613162453359.000000,82.508,80.9889,1.51914
1613162453424.000000,82.508,80.9587,1.5493
1613162453506.000000,82.508,80.9617,1.54627
1613162453595.000000,82.508,81.0435,1.46451
1613162453698.000000,82.508,81.0453,1.46272
1613162453764.000000,82.508,80.9771,1.53089
1613162453860.000000,82.508,80.945,1.563
1613162453941.000000,82.508,80.94,1.568
1613162454051.000000,82.508,80.9062,1.60175
1613162454157.000000,82.508,82.508,4.12273e-05
1613162454268.000000,82.508,80.8732,1.63475
1613162454351.000000,82.508,80.9385,1.56954
1613162454426.000000,82.508,80.8931,1.61486
1613162454497.000000,82.508,80.9387,1.56932
1613162454572.000000,82.508,80.9463,1.56173
1613162454653.000000,82.508,80.9766,1.5314
1613162454723.000000,82.508,82.5081,-0.000104216
1613162454849.000000,82.508,80.9804,1.52757
1613162454902.000000,82.508,80.9803,1.5277
1613162454989.000000,82.508,80.947,1.56104
1613162455074.000000,82.508,80.9354,1.57257
1613162455144.000000,82.508,80.8897,1.6183
1613162455211.000000,82.508,80.8466,1.66137
1613162455259.000000,82.508,80.7443,1.7637
1613162455333.000000,82.508,80.755,1.75301
1613162455393.000000,82.508,80.742,1.76597
1613162455474.000000,82.508,82.5077,0.000260125
1613162455546.000000,82.508,80.565,1.94296
1613162455626.000000,82.508,80.9358,1.57219
1613162455729.000000,82.508,80.8579,1.65007
1613162455816.000000,82.508,80.8147,1.69335
1613162455920.000000,82.508,80.6653,1.84267
1613162456028.000000,82.508,80.7636,1.74435
1613162456115.000000,82.508,80.7287,1.77932
1613162456212.000000,82.508,80.7661,1.74185
1613162456303.000000,82.508,80.8232,1.68483
1613162456393.000000,82.508,80.7808,1.72722
1613162456461.000000,82.508,80.8378,1.67018
1613162456563.000000,82.508,80.8548,1.65317
1613162456652.000000,82.508,80.9077,1.60032
1613162456749.000000,82.508,80.9218,1.58622
1613162456874.000000,82.508,80.937,1.57101
1613162456941.000000,82.508,80.8649,1.64308
1613162457009.000000,82.508,80.7843,1.72369
1613162457123.000000,82.508,80.7365,1.77155
1613162457253.000000,82.508,80.7191,1.78891
1613162457387.000000,82.508,80.8213,1.6867
1613162457475.000000,82.508,80.8257,1.68228
1613162457551.000000,82.508,80.8175,1.69048
1613162457621.000000,82.508,80.7888,1.71918
1613162457692.000000,82.508,80.8172,1.69078
1613162457833.000000,82.508,80.7241,1.78388
1613162457953.000000,82.508,80.7693,1.7387
1613162458120.000000,82.508,80.7917,1.71631
1613162458243.000000,82.508,80.7425,1.76552
1613162458348.000000,82.508,80.8196,1.6884
1613162458461.000000,82.508,80.7936,1.71441
1613162458595.000000,82.508,80.7889,1.71911
1613162458697.000000,82.508,80.8771,1.63095
1613162458791.000000,82.508,80.9088,1.59915
1613162458882.000000,82.508,80.8809,1.62713
1613162459011.000000,82.508,80.9163,1.59173
1613162459135.000000,82.508,80.9075,1.60052
1613162459225.000000,82.508,80.8809,1.62712
1613162459342.000000,82.508,80.8826,1.62544
1613162459495.000000,82.508,80.9166,1.59144
1613162459597.000000,82.508,80.8979,1.61012
1613162459701.000000,82.508,80.8473,1.66069
1613162459814.000000,82.508,80.8566,1.65137
1613162459905.000000,82.508,80.8851,1.62295
1613162460002.000000,82.508,80.94,1.56798
1613162460128.000000,82.508,80.904,1.60401
1613162460213.000000,82.508,80.9071,1.60086
1613162460335.000000,82.508,80.9614,1.54657
1613162460443.000000,82.508,80.9271,1.5809
1613162460540.000000,82.508,80.9355,1.57247
1613162460631.000000,82.508,80.964,1.54402
1613162460764.000000,82.508,80.9321,1.57594
1613162460862.000000,82.508,80.8905,1.61746
1613162461035.000000,82.508,80.9305,1.57754
1613162461137.000000,82.508,80.9356,1.57239
1613162461229.000000,82.508,80.9293,1.57869
1613162461345.000000,82.508,80.9796,1.52837
1613162461442.000000,82.508,81.0159,1.49206
1613162461543.000000,82.508,80.9611,1.54687
1613162461643.000000,82.508,80.9613,1.54673
1613162461802.000000,82.508,80.9877,1.52026
1613162461889.000000,82.508,81.0133,1.49473
1613162461979.000000,82.508,81.0266,1.4814
1613162462055.000000,82.508,80.9894,1.51863
1613162462141.000000,82.508,81.0432,1.46482
1613162462239.000000,82.508,81.0119,1.49607
1613162462302.000000,82.508,81.0053,1.50268
1613162462347.000000,82.508,81.0403,1.46769
1613162462389.000000,82.508,81.0531,1.45491
1613162462468.000000,82.508,79.1857,3.32228
1613162462598.000000,82.508,81.1087,1.39928
1613162462706.000000,82.508,81.1003,1.4077
1613162462826.000000,82.508,81.1227,1.38533
1613162462900.000000,82.508,81.1066,1.40142
1613162462958.000000,82.508,81.0567,1.45131
1613162463013.000000,82.508,81.0722,1.43578
1613162463068.000000,82.508,81.0052,1.50278
1613162463127.000000,82.508,81.0075,1.50046
1613162463183.000000,82.508,81.0198,1.48823
1613162463242.000000,82.508,81.0126,1.4954
1613162463335.000000,82.508,81.0065,1.50146
1613162463444.000000,82.508,81.0618,1.44615
1613162463570.000000,82.508,81.1398,1.36816
1613162463663.000000,82.508,81.1762,1.33176
1613162463766.000000,82.508,81.1244,1.38361
1613162463873.000000,82.508,81.1447,1.36331
1613162463971.000000,82.508,81.1498,1.35816
1613162464047.000000,82.508,81.1731,1.33494
1613162464122.000000,82.508,81.159,1.34903
1613162464211.000000,82.508,81.1118,1.39619
1613162464326.000000,82.508,81.1737,1.33429
1613162464435.000000,82.508,81.1669,1.34108
1613162464562.000000,82.508,81.1452,1.36285
1613162464643.000000,82.508,81.1592,1.34881
1613162464731.000000,82.508,81.1135,1.39449
1613162464808.000000,82.508,81.1422,1.36578
1613162464884.000000,82.508,81.1468,1.36124
1613162465006.000000,82.508,81.1921,1.31591
1613162465106.000000,82.508,81.1786,1.32936
1613162465213.000000,82.508,81.1655,1.34253
1613162465295.000000,82.508,81.1792,1.32876
1613162465367.000000,82.508,81.1855,1.32246
1613162465524.000000,82.508,81.1758,1.33224
1613162465609.000000,82.508,81.2025,1.30546
1613162465687.000000,82.508,81.218,1.29004
1613162465767.000000,82.508,81.1777,1.33027
1613162465877.000000,82.508,81.1541,1.35387
1613162466032.000000,82.508,81.15,1.35803
1613162466116.000000,82.508,81.124,1.38402
1613162466204.000000,82.508,81.208,1.30005
1613162466290.000000,82.508,81.1485,1.35945
1613162466389.000000,82.508,81.014,1.49402
1613162466508.000000,82.508,81.1043,1.40372
1613162466634.000000,82.508,81.0431,1.4649
1613162466740.000000,82.508,81.1293,1.37867
1613162466879.000000,82.508,81.1075,1.4005
1613162466982.000000,82.508,81.0996,1.40838
1613162467090.000000,82.508,81.0314,1.47657
1613162467221.000000,82.508,81.0596,1.44839
1613162467357.000000,82.508,81.0091,1.49891
1613162467491.000000,82.508,80.9504,1.55758
1613162467683.000000,82.508,81.0899,1.41813
1613162467871.000000,82.508,81.0707,1.4373
1613162468042.000000,82.508,81.056,1.45197
1613162468176.000000,82.508,81.0958,1.41219
1613162468294.000000,82.508,81.0566,1.45145
1613162468353.000000,82.508,80.9995,1.50854
1613162468547.000000,82.508,80.9735,1.53453
1613162468654.000000,82.508,81.0645,1.44348
1613162468741.000000,82.508,81.0229,1.48508
1613162468853.000000,82.508,81.1068,1.40118
1613162468988.000000,82.508,81.0346,1.47337
1613162469167.000000,82.508,81.0757,1.43231
1613162469315.000000,82.508,81.1112,1.39677
1613162469407.000000,82.508,81.0659,1.4421
1613162469510.000000,82.508,81.0878,1.4202
1613162469562.000000,82.508,81.0062,1.50176
1613162469623.000000,82.508,80.9927,1.51532
1613162469710.000000,82.508,81.0581,1.44993
1613162469781.000000,82.508,81.0938,1.41422
1613162469854.000000,82.508,81.0949,1.41308
1613162469964.000000,82.508,81.1037,1.40429
1613162470019.000000,82.508,81.1081,1.39991
1613162470099.000000,82.508,81.127,1.38104
1613162470187.000000,82.508,81.1147,1.3933
1613162470258.000000,82.508,81.0735,1.43448
1613162470378.000000,82.508,81.1109,1.39713
1613162470464.000000,82.508,81.1374,1.37063
1613162470558.000000,82.508,81.1571,1.35088
1613162470628.000000,82.508,81.1074,1.4006
1613162470700.000000,82.508,81.1039,1.40409
1613162470867.000000,82.508,81.1463,1.36173
1613162470997.000000,82.508,81.1475,1.36048
1613162471125.000000,82.508,81.1756,1.33238
1613162471305.000000,82.508,81.2005,1.30753
1613162471429.000000,82.508,81.2282,1.27981
1613162471536.000000,82.508,81.1709,1.33708
1613162471654.000000,82.508,81.1484,1.35955
1613162471746.000000,82.508,81.1536,1.3544
1613162471834.000000,82.508,82.5081,-5.59394e-05
1613162471936.000000,82.508,81.1329,1.37513
1613162472164.000000,82.508,81.17,1.33803
1613162472321.000000,82.508,81.1665,1.34152
1613162472391.000000,82.508,81.1037,1.40429
1613162472504.000000,82.508,81.144,1.36397
1613162472586.000000,82.508,81.1075,1.40054
1613162472788.000000,82.508,81.143,1.36498
1613162472969.000000,82.508,81.1158,1.39223
1613162473099.000000,82.508,81.1069,1.40112
1613162473219.000000,82.508,82.5081,-5.82454e-05
1613162473319.000000,82.508,81.1189,1.38907
1613162473467.000000,82.508,81.1064,1.40161
1613162473644.000000,82.508,81.0897,1.41832
1613162473740.000000,82.508,81.1382,1.3698
1613162473884.000000,82.508,81.1153,1.39268
1613162474042.000000,82.508,81.1438,1.36416
1613162474195.000000,82.508,81.1878,1.32023
1613162474356.000000,82.508,81.1655,1.34248
1613162474463.000000,82.508,81.1503,1.35765
1613162474564.000000,82.508,81.1409,1.36713
1613162474670.000000,82.508,81.1526,1.3554
1613162474825.000000,82.508,81.1607,1.34728
1613162474931.000000,82.508,81.166,1.34198
1613162475031.000000,82.508,81.163,1.34505
1613162475138.000000,82.508,81.1753,1.33274
1613162475252.000000,82.508,81.1709,1.33712
1613162475366.000000,82.508,81.1483,1.35965
1613162475466.000000,82.508,81.1518,1.35621
1613162475560.000000,82.508,81.1744,1.33362
1613162475665.000000,82.508,81.1762,1.33178
1613162475728.000000,82.508,81.1458,1.36223
1613162475804.000000,82.508,81.143,1.36499
1613162475882.000000,82.508,81.1447,1.36326
1613162475995.000000,82.508,81.0986,1.40942
1613162476116.000000,82.508,81.0562,1.45182
1613162476210.000000,82.508,81.1157,1.39227
1613162476323.000000,82.508,81.0866,1.42141
1613162476453.000000,82.508,81.1445,1.36353
1613162476574.000000,82.508,81.1414,1.3666
1613162476775.000000,86.768,81.1761,5.59194
1613162476959.000000,82.498,84.6939,-2.19589
1613162477087.000000,82.498,81.1381,1.35991
1613162477183.000000,82.498,81.0612,1.43676
1613162477311.000000,82.498,81.0837,1.41429
1613162477401.000000,82.498,81.0016,1.49643
1613162477473.000000,82.498,81.0859,1.41206
1613162477593.000000,82.498,81.0368,1.46117
1613162477733.000000,82.498,81.1105,1.38753
1613162477857.000000,82.498,81.0402,1.45783
1613162477966.000000,82.498,81.002,1.49599
1613162478094.000000,82.498,81.0505,1.44747
1613162478185.000000,82.498,81.169,1.32902
1613162478309.000000,82.498,81.0657,1.43234
1613162478399.000000,82.498,80.8437,1.65427
1613162478500.000000,82.498,80.9568,1.54116
1613162478704.000000,82.498,80.9591,1.53888
1613162478846.000000,82.498,81.0394,1.45862
1613162478982.000000,82.498,81.0507,1.44727
1613162479097.000000,82.498,82.4979,6.81808e-05
1613162479199.000000,82.498,81.0232,1.47479
1613162479321.000000,82.498,81.0144,1.48365
1613162479463.000000,82.498,80.968,1.52998
1613162479640.000000,82.498,80.9957,1.50228
1613162479734.000000,82.498,80.7715,1.72648
1613162479830.000000,82.498,80.7912,1.70677
1613162479927.000000,82.498,80.8734,1.62456
1613162480050.000000,82.498,80.8215,1.67648
1613162480164.000000,82.498,80.7834,1.71465
1613162480291.000000,82.498,80.838,1.66003
1613162480436.000000,82.498,80.931,1.56701
1613162480603.000000,82.498,80.8408,1.65721
1613162480718.000000,82.498,80.9489,1.54913
1613162480825.000000,82.498,80.9593,1.53867
1613162480982.000000,82.498,80.9076,1.59044
1613162481097.000000,82.498,80.9116,1.58637
1613162481216.000000,82.498,80.8792,1.61881
1613162481352.000000,82.498,80.9357,1.56228
1613162481478.000000,82.498,80.9024,1.59558
1613162481619.000000,82.498,80.979,1.51903
1613162481685.000000,82.498,82.498,5.77943e-06
1613162481751.000000,82.498,82.498,2.28155e-06
1613162481851.000000,82.498,80.9496,1.54839
1613162481976.000000,82.498,80.9998,1.49819
1613162482095.000000,82.498,80.9383,1.5597
1613162482207.000000,82.498,80.9159,1.58211
1613162482361.000000,82.498,80.9194,1.57858
1613162482528.000000,82.498,80.8996,1.59843
1613162482624.000000,82.498,80.905,1.59296
1613162482715.000000,82.498,80.8421,1.65595
1613162482784.000000,82.498,80.8559,1.64213
1613162482860.000000,82.498,80.8594,1.6386
1613162483030.000000,82.498,80.8047,1.69333
1613162483142.000000,82.128,80.7902,1.33785
1613162483257.000000,82.128,80.4039,1.72408
1613162483356.000000,82.128,80.5077,1.62029
1613162483465.000000,82.128,80.3805,1.74754
1613162483586.000000,82.128,80.409,1.71898
1613162483745.000000,82.128,80.3561,1.77186
1613162483863.000000,82.128,80.4192,1.70879
1613162484016.000000,82.128,80.4151,1.71288
1613162484160.000000,82.128,80.3359,1.79209
1613162484333.000000,82.128,80.379,1.74901
1613162484446.000000,82.128,80.4038,1.72422
1613162484586.000000,82.128,80.2417,1.88634
1613162484706.000000,82.128,80.3555,1.77254
1613162484825.000000,82.128,80.3548,1.7732
1613162484979.000000,82.128,80.3845,1.74348
1613162485096.000000,82.128,80.4004,1.72762
1613162485263.000000,82.128,80.3977,1.73035
1613162485391.000000,82.128,80.3403,1.78771
1613162485502.000000,82.128,80.287,1.84096
1613162485602.000000,81.388,80.2159,1.17213
1613162485774.000000,80.708,79.5028,1.20516
1613162485860.000000,80.218,78.9088,1.30916
1613162485970.000000,79.158,78.5924,0.565611
1613162486122.000000,78.878,77.7591,1.1189
1613162486199.000000,78.288,77.3124,0.975628
1613162486268.000000,77.998,76.8937,1.10428
1613162486322.000000,77.698,76.5986,1.09939
1613162486400.000000,77.088,76.3208,0.767176
1613162486475.000000,76.468,75.8525,0.615523
1613162486576.000000,75.828,75.2361,0.591942
1613162486706.000000,75.168,74.656,0.511974
1613162486875.000000,73.808,74.0033,-0.195324
1613162487023.000000,73.128,72.7228,0.405169
1613162487175.000000,71.368,71.9351,-0.56707
1613162487302.000000,71.008,70.5471,0.460884
1613162487483.000000,69.558,70.0246,-0.466612
1613162487566.000000,69.188,68.6679,0.520138
1613162487682.000000,68.078,68.1827,-0.104672
1613162487784.000000,67.328,67.083,0.244971
1613162487866.000000,66.948,66.4725,0.475524
1613162487995.000000,66.178,65.8384,0.339551
1613162488140.000000,64.618,64.9455,-0.327484
1613162488231.000000,64.248,63.7276,0.520367
1613162488325.000000,63.478,63.0376,0.440394
1613162488407.000000,62.708,62.4289,0.279096
1613162488554.000000,62.708,61.6602,1.04781
1613162488664.000000,62.708,61.6905,1.01748
1613162488753.000000,62.708,61.2725,1.43546
1613162488906.000000,54.298,61.3578,-7.05984
1613162488989.000000,53.508,54.0267,-0.518693
1613162489082.000000,52.698,53.4368,-0.738842
1613162489161.000000,52.308,52.8992,-0.5912
1613162489240.000000,51.558,52.199,-0.64103
1613162489323.000000,51.138,51.432,-0.293969
1613162489453.000000,49.898,50.7452,-0.847175
1613162489577.000000,49.078,50.1805,-1.10245
1613162489687.000000,47.698,49.1076,-1.40959
1613162489751.000000,47.268,47.8055,-0.537511
1613162489819.000000,46.848,47.3828,-0.534822
1613162489905.000000,45.968,46.8426,-0.874631
1613162490002.000000,44.488,46.1943,-1.70633
1613162490157.000000,43.118,44.9225,-1.80451
1613162490248.000000,42.668,43.1179,-0.449899
1613162490399.000000,41.218,43.1063,-1.88826
1613162490508.000000,40.238,41.8421,-1.60405
1613162490574.000000,39.248,40.892,-1.64396
1613162490756.000000,37.328,39.8618,-2.53376
1613162490863.000000,36.838,38.1867,-1.34872
1613162491026.000000,34.898,37.6754,-2.77735
1613162491281.000000,31.998,35.9462,-3.94821
1613162491421.000000,31.018,33.1726,-2.15461
1613162491516.000000,30.108,31.726,-1.61801
1613162491622.000000,28.628,30.8336,-2.20557
1613162491796.000000,27.228,29.6289,-2.40094
1613162491940.000000,26.308,28.1512,-1.84319
1613162492079.000000,24.408,27.0566,-2.64865
1613162492166.000000,23.938,25.6175,-1.67945
1613162492271.000000,23.028,24.7618,-1.73382
1613162492364.000000,22.088,23.9672,-1.87924
1613162492473.000000,21.178,23.2854,-2.10735
1613162492562.000000,20.708,22.4764,-1.76841
1613162492668.000000,19.278,21.7911,-2.5131
1613162492890.000000,17.878,20.5889,-2.71086
1613162493050.000000,16.088,19.131,-3.04304
1613162493142.000000,15.258,17.5079,-2.24985
1613162493266.000000,14.528,16.699,-2.17104
1613162493384.000000,13.148,15.8811,-2.73306
1613162493548.000000,12.588,14.6285,-2.04055
1613162493710.000000,11.698,14.0346,-2.33657
1613162493852.000000,11.188,12.9697,-1.78171
1613162494015.000000,10.858,12.1934,-1.33536
1613162494165.000000,10.618,11.6517,-1.03371
1613162494243.000000,10.628,11.1536,-0.525557
1613162494372.000000,10.678,11.2097,-0.531714
1613162494550.000000,10.768,11.1239,-0.35593
1613162494649.000000,10.848,10.9895,-0.141479
1613162494739.000000,10.888,10.9875,-0.0994931
1613162494815.000000,10.908,11.0247,-0.116683
1613162494920.000000,10.948,10.942,0.0059717
1613162495073.000000,10.978,10.9338,0.0442072
1613162495234.000000,11.008,10.8098,0.198209
1613162495334.000000,11.018,10.828,0.190024
1613162495466.000000,11.048,10.8441,0.20388
1613162495629.000000,11.048,10.8521,0.195932
1613162495810.000000,11.038,10.8775,0.160548
1613162495937.000000,11.018,10.8961,0.121863
1613162496075.000000,10.998,10.8786,0.119378
1613162496254.000000,10.958,10.8473,0.110737
1613162496421.000000,10.948,10.8135,0.134501
1613162496573.000000,10.948,10.8053,0.142709
1613162496676.000000,10.958,10.8266,0.131355
1613162496731.000000,10.948,10.8251,0.122856
1613162496795.000000,10.938,10.8152,0.122822
1613162496882.000000,10.938,10.819,0.118985
1613162496950.000000,10.948,10.8136,0.134432
1613162497019.000000,10.938,10.8244,0.113576
1613162497068.000000,10.938,10.8035,0.13451
1613162497194.000000,10.948,10.8044,0.143554
1613162497316.000000,10.948,10.8025,0.145451
1613162497433.000000,10.948,10.7934,0.154569
1613162497567.000000,10.958,10.8093,0.148669
1613162497703.000000,10.958,10.8137,0.144254
1613162497819.000000,10.938,10.8165,0.121465
1613162497930.000000,10.928,10.7806,0.147405
1613162498049.000000,10.928,10.7787,0.149343
1613162498151.000000,10.938,10.7653,0.172666
1613162498269.000000,10.948,10.7808,0.167154
1613162498381.000000,10.948,10.7933,0.154678
1613162498530.000000,10.958,10.811,0.146968
1613162498651.000000,10.948,10.8215,0.126517
1613162498755.000000,10.948,10.8085,0.139518
1613162498800.000000,10.958,10.8025,0.155498
1613162498911.000000,10.938,10.8173,0.120692
1613162499035.000000,10.938,10.8063,0.131693
1613162499178.000000,10.948,10.8166,0.131408
1613162499249.000000,10.958,10.8202,0.137817
1613162499399.000000,10.958,10.8387,0.11931
1613162499560.000000,10.968,10.8181,0.149854
1613162499708.000000,10.968,10.8317,0.136256
1613162499977.000000,10.958,10.8314,0.126637
1613162500117.000000,10.958,10.8381,0.119923
1613162500206.000000,10.948,10.8292,0.118768
1613162500319.000000,10.958,10.8133,0.144723
1613162500422.000000,10.948,10.8282,0.119755
1613162500559.000000,10.928,10.8199,0.108056
1613162500718.000000,10.948,10.8135,0.134533
1613162500866.000000,10.968,10.8323,0.135699
1613162501051.000000,10.938,10.8463,0.0917203
1613162501246.000000,10.908,10.8221,0.0859233
1613162501354.000000,10.908,10.7953,0.112661
1613162501454.000000,10.898,10.7866,0.111385
1613162501582.000000,10.898,10.769,0.129047
1613162501675.000000,10.898,10.7642,0.133797
1613162501823.000000,10.898,10.7702,0.127832
1613162501905.000000,10.898,10.7794,0.118571
1613162502011.000000,10.898,10.7776,0.120352
1613162502101.000000,10.908,10.779,0.129015
1613162502177.000000,10.908,10.791,0.116953
1613162502279.000000,10.908,10.7711,0.136857
1613162502362.000000,10.898,10.7791,0.11894
1613162502447.000000,10.898,10.7714,0.126606
1613162502524.000000,10.898,10.7688,0.129193
1613162502579.000000,10.898,10.7767,0.12132
1613162502655.000000,10.898,10.7751,0.122938
